pop,gen,best,mean,unique
1,2315,8.762,7.3013,74
2,2315,8.762,7.355,71
3,2315,8.762,7.3031,77
0,2316,8.762,7.2211,75
1,2316,8.762,7.2743,80
2,2316,8.762,7.155,79
3,2316,8.762,7.3208,74
0,2317,8.762,7.234,73
1,2317,8.762,7.1047,70
2,2317,8.762,7.1551,83
3,2317,8.762,7.2315,88
0,2318,8.762,7.2607,71
1,2318,8.762,7.3377,73
2,2318,8.762,7.2646,77
3,2318,8.762,7.3565,81
0,2319,8.762,7.323,70
1,2319,8.762,7.1055,85
2,2319,8.762,7.199,75
3,2319,8.762,7.2741,59
0,2320,8.762,7.333,78
1,2320,8.762,7.253,77
2,2320,8.762,7.2366,76
3,2320,8.762,7.0563,77
0,2321,8.762,7.3846,84
1,2321,8.762,7.3991,71
2,2321,8.762,7.4145,69
3,2321,8.762,7.243,78
0,2322,8.762,7.2329,76
1,2322,8.762,7.3204,66
2,2322,8.762,7.1917,83
3,2322,8.762,7.351,86
0,2323,8.762,7.3659,73
1,2323,8.762,7.4683,74
2,2323,8.762,7.2244,80
3,2323,8.762,7.1904,77
0,2324,8.762,7.119,81
1,2324,8.762,7.2576,75
2,2324,8.762,7.3163,82
3,2324,8.762,7.454,77
0,2325,8.762,7.405,70
1,2325,8.762,7.2442,80
2,2325,8.762,7.1438,82
3,2325,8.762,7.3292,69
0,2326,8.762,7.2462,81
1,2326,8.762,7.3498,82
2,2326,8.762,7.2225,74
3,2326,8.762,7.2788,82
0,2327,8.762,7.3433,67
1,2327,8.762,7.3706,73
2,2327,8.762,7.2351,73
3,2327,8.762,7.2845,77
0,2328,8.762,7.2166,72
1,2328,8.762,7.3049,76
2,2328,8.762,7.2823,71
3,2328,8.762,7.3923,70
0,2329,8.762,7.3316,76
1,2329,8.762,7.4115,77
2,2329,8.762,7.4359,78
3,2329,8.762,7.2956,81
0,2330,8.762,7.1765,78
1,2330,8.762,7.2677,79
2,2330,8.762,7.3071,72
3,2330,8.762,7.1859,76
0,2331,8.762,7.3675,73
1,2331,8.762,7.3972,78
2,2331,8.762,7.5002,71
3,2331,8.762,7.158,88
0,2332,8.762,7.2604,79
1,2332,8.762,7.434,75
2,2332,8.762,7.4929,70
3,2332,8.762,7.4477,81
0,2333,8.762,7.3869,80
1,2333,8.762,7.2858,78
2,2333,8.762,7.1871,79
3,2333,8.762,7.2258,82
0,2334,8.762,7.4378,74
1,2334,8.762,7.2025,69
2,2334,8.762,7.3833,66
3,2334,8.762,7.3278,73
0,2335,8.762,7.2674,79
1,2335,8.762,7.3172,77
2,2335,8.762,7.2931,70
3,2335,8.762,7.3474,65
0,2336,8.762,7.3004,73
1,2336,8.762,7.2758,72
2,2336,8.762,7.3373,75
3,2336,8.762,7.3092,73
0,2337,8.762,7.2107,80
1,2337,8.762,7.1203,73
2,2337,8.762,7.2906,70
3,2337,8.762,7.3581,71
0,2338,8.762,7.2989,82
1,2338,8.762,7.47,71
2,2338,8.762,7.3201,77
3,2338,8.762,7.3309,69
0,2339,8.762,7.1796,79
1,2339,8.762,7.2886,69
2,2339,8.762,7.2037,68
3,2339,8.762,7.2499,79
0,2340,8.762,7.0218,83
1,2340,8.762,7.2597,73
2,2340,8.762,7.2112,69
3,2340,8.762,7.3929,71
0,2341,8.762,7.3518,69
1,2341,8.762,7.4171,71
2,2341,8.762,7.2091,81
3,2341,8.762,7.3324,80
0,2342,8.762,7.4207,68
1,2342,8.762,7.3601,77
2,2342,8.762,7.2318,86
3,2342,8.762,7.3228,69
0,2343,8.762,7.2134,78
1,2343,8.762,7.3074,80
2,2343,8.762,7.2963,77
3,2343,8.762,7.1913,79
0,2344,8.762,7.214,85
1,2344,8.762,7.3446,79
2,2344,8.762,7.3044,79
3,2344,8.762,7.2896,75
0,2345,8.762,7.1892,76
1,2345,8.762,7.3055,73
2,2345,8.762,7.3007,76
3,2345,8.762,7.3898,80
0,2346,8.762,7.45,71
1,2346,8.762,7.4162,71
2,2346,8.762,7.3239,73
3,2346,8.762,7.2346,79
0,2347,8.762,7.1688,78
1,2347,8.762,7.2073,87
2,2347,8.762,7.3102,85
3,2347,8.762,7.1901,81
0,2348,8.762,7.3581,80
1,2348,8.762,7.3375,65
2,2348,8.762,7.3291,81
3,2348,8.762,7.294,77
0,2349,8.762,7.2941,64
1,2349,8.762,7.3677,80
2,2349,8.762,7.2864,80
3,2349,8.762,7.1922,83
0,2350,8.762,7.3274,75
1,2350,8.762,7.3508,68
2,2350,8.762,7.2628,77
3,2350,8.762,7.1756,81
0,2351,8.762,7.2979,80
1,2351,8.762,7.1168,76
2,2351,8.762,7.2034,82
3,2351,8.762,7.3935,69
0,2352,8.762,7.4396,74
1,2352,8.762,7.3411,69
2,2352,8.762,7.2808,81
3,2352,8.762,7.0998,82
0,2353,8.762,7.0717,86
1,2353,8.762,7.28,82
2,2353,8.762,7.2863,80
3,2353,8.762,7.4134,72
0,2354,8.762,7.359,69
1,2354,8.762,7.2857,78
2,2354,8.762,7.3638,80
3,2354,8.762,7.2432,74
0,2355,8.762,7.3073,81
1,2355,8.762,7.3276,69
2,2355,8.762,7.1794,77
3,2355,8.762,7.2512,74
0,2356,8.762,7.3904,63
1,2356,8.762,7.2237,79
2,2356,8.762,7.418,66
3,2356,8.762,7.4444,70
0,2357,8.762,7.2495,74
1,2357,8.762,7.1439,78
2,2357,8.762,7.2201,76
3,2357,8.762,7.2059,87
0,2358,8.762,7.1375,79
1,2358,8.762,7.0956,79
2,2358,8.762,7.3211,84
3,2358,8.762,7.3227,76
0,2359,8.762,7.3196,75
1,2359,8.762,7.4421,65
2,2359,8.762,7.2713,80
3,2359,8.762,7.3784,71
0,2360,8.762,7.2603,82
1,2360,8.762,7.1912,80
2,2360,8.762,7.1598,78
3,2360,8.762,7.3158,74
0,2361,8.762,7.3905,63
1,2361,8.762,7.4533,63
2,2361,8.762,7.3457,75
3,2361,8.762,7.17,82
0,2362,8.762,7.4374,74
1,2362,8.762,7.2182,86
2,2362,8.762,7.2916,79
3,2362,8.762,7.1425,85
0,2363,8.762,7.2736,70
1,2363,8.762,7.1675,78
2,2363,8.762,7.3051,80
3,2363,8.762,7.4339,78
0,2364,8.762,7.238,83
1,2364,8.762,7.018,84
2,2364,8.762,7.2659,72
3,2364,8.762,7.1895,78
0,2365,8.762,7.3739,74
1,2365,8.762,7.2732,76
2,2365,8.762,7.3211,62
3,2365,8.762,7.2802,85
0,2366,8.762,7.2887,82
1,2366,8.762,7.2234,80
2,2366,8.762,7.362,67
3,2366,8.762,7.2432,76
0,2367,8.762,7.2038,80
1,2367,8.762,7.3888,68
2,2367,8.762,7.2877,72
3,2367,8.762,7.2555,72
0,2368,8.762,7.266,82
1,2368,8.762,7.2182,79
2,2368,8.762,7.2429,74
3,2368,8.762,7.2927,72
0,2369,8.762,7.3422,80
1,2369,8.762,7.2867,79
2,2369,8.762,7.2709,75
3,2369,8.762,7.1862,90
0,2370,8.762,7.2805,74
1,2370,8.762,7.3268,73
2,2370,8.762,7.3636,68
3,2370,8.762,7.4245,70
0,2371,8.762,7.3109,78
1,2371,8.762,7.3457,86
2,2371,8.762,7.2117,78
3,2371,8.762,7.2446,79
0,2372,8.762,7.3886,73
1,2372,8.762,7.2466,76
2,2372,8.762,7.3239,74
3,2372,8.762,7.1581,78
0,2373,8.762,7.1884,79
1,2373,8.762,7.2872,81
2,2373,8.762,7.2061,80
3,2373,8.762,7.2831,75
0,2374,8.762,7.3175,87
1,2374,8.762,7.4131,69
2,2374,8.762,7.3162,83
3,2374,8.762,7.2963,70
0,2375,8.762,7.267,78
1,2375,8.762,7.2253,81
2,2375,8.762,7.3903,76
3,2375,8.762,7.2158,81
0,2376,8.762,7.3903,69
1,2376,8.762,7.2963,78
2,2376,8.762,7.232,82
3,2376,8.762,7.4021,73
0,2377,8.762,7.1941,82
1,2377,8.762,7.2284,74
2,2377,8.762,7.349,75
3,2377,8.762,7.3808,78
0,2378,8.762,7.3148,71
1,2378,8.762,7.1949,83
2,2378,8.762,7.3565,72
3,2378,8.762,7.3138,73
0,2379,8.762,7.2107,78
1,2379,8.762,7.4156,67
2,2379,8.762,7.3971,73
3,2379,8.762,7.4165,71
0,2380,8.762,7.1244,92
1,2380,8.762,7.0133,84
2,2380,8.762,7.3315,79
3,2380,8.762,7.283,64
0,2381,8.762,7.4027,72
1,2381,8.762,7.2248,81
2,2381,8.762,7.3892,75
3,2381,8.762,7.2368,84
0,2382,8.762,7.2035,80
1,2382,8.762,7.3857,74
2,2382,8.762,7.1653,86
3,2382,8.762,7.2585,74
0,2383,8.762,7.197,75
1,2383,8.762,7.448,71
2,2383,8.762,7.189,81
3,2383,8.762,7.3296,77
0,2384,8.762,7.2472,76
1,2384,8.762,7.2729,76
2,2384,8.762,7.3897,69
3,2384,8.762,7.3295,75
0,2385,8.762,7.2237,81
1,2385,8.762,7.2419,81
2,2385,8.762,7.3647,65
3,2385,8.762,7.3049,70
0,2386,8.762,7.246,84
1,2386,8.762,7.2305,84
2,2386,8.762,7.2955,71
3,2386,8.762,7.2898,78
0,2387,8.762,7.3519,73
1,2387,8.762,7.3257,70
2,2387,8.762,7.239,85
3,2387,8.762,7.2424,65
0,2388,8.762,7.2422,80
1,2388,8.762,7.3134,84
2,2388,8.762,7.3529,73
3,2388,8.762,7.2713,78
0,2389,8.762,7.353,79
1,2389,8.762,7.1604,87
2,2389,8.762,7.197,77
3,2389,8.762,7.3641,77
0,2390,8.762,7.3389,69
1,2390,8.762,7.3319,76
2,2390,8.762,7.1954,83
3,2390,8.762,7.2389,75
0,2391,8.762,7.2709,84
1,2391,8.762,7.3941,73
2,2391,8.762,7.2891,75
3,2391,8.762,7.2869,74
0,2392,8.762,7.2297,81
1,2392,8.762,7.2566,76
2,2392,8.762,7.2832,82
3,2392,8.762,7.22,80
0,2393,8.762,7.3436,78
1,2393,8.762,7.2049,79
2,2393,8.762,7.3757,72
3,2393,8.762,7.3352,75
0,2394,8.762,7.2292,77
1,2394,8.762,7.19,85
2,2394,8.762,7.3173,79
3,2394,8.762,7.28,67
0,2395,8.762,7.2599,80
1,2395,8.762,7.2454,88
2,2395,8.762,7.2548,72
3,2395,8.762,7.3837,76
0,2396,8.762,7.4462,66
1,2396,8.762,7.3306,76
2,2396,8.762,7.184,83
3,2396,8.762,7.1848,87
0,2397,8.762,7.3116,69
1,2397,8.762,7.2633,75
2,2397,8.762,7.3631,73
3,2397,8.762,7.3448,88
0,2398,8.762,7.2252,80
1,2398,8.762,7.2117,84
2,2398,8.762,7.2969,76
3,2398,8.762,7.3819,75
0,2399,8.762,7.2262,70
1,2399,8.762,7.2811,82
2,2399,8.762,7.0829,81
3,2399,8.762,7.1893,74
0,2400,8.762,7.1426,76
1,2400,8.762,7.4039,80
2,2400,8.762,7.3039,73
3,2400,8.762,7.1504,80
0,2401,8.762,7.2317,85
1,2401,8.762,7.2471,79
2,2401,8.762,7.3207,67
3,2401,8.762,7.0599,81
0,2402,8.762,7.2506,75
1,2402,8.762,7.286,73
2,2402,8.762,7.2722,78
3,2402,8.762,7.2892,76
0,2403,8.762,7.287,78
1,2403,8.762,7.246,76
2,2403,8.762,7.2397,79
3,2403,8.762,7.1349,78
0,2404,8.762,7.3543,80
1,2404,8.762,7.1788,82
2,2404,8.762,7.2594,76
3,2404,8.762,7.2933,75
0,2405,8.762,7.2774,90
1,2405,8.762,7.3065,77
2,2405,8.762,7.3925,71
3,2405,8.762,7.1637,79
0,2406,8.762,7.3913,65
1,2406,8.762,7.1269,75
2,2406,8.762,7.4846,72
3,2406,8.762,7.2348,81
0,2407,8.762,7.3833,74
1,2407,8.762,7.219,73
2,2407,8.762,7.0861,79
3,2407,8.762,7.2969,75
0,2408,8.762,7.2796,73
1,2408,8.762,7.2425,76
2,2408,8.762,7.2803,77
3,2408,8.762,7.2562,76
0,2409,8.762,7.3959,73
1,2409,8.762,7.3074,71
2,2409,8.762,7.3133,69
3,2409,8.762,7.2771,75
0,2410,8.762,7.1818,79
1,2410,8.762,7.3181,76
2,2410,8.762,7.3525,73
3,2410,8.762,7.3619,73
0,2411,8.762,7.2564,81
1,2411,8.762,7.2458,75
2,2411,8.762,7.2603,70
3,2411,8.762,7.3567,78
0,2412,8.762,7.204,83
1,2412,8.762,7.2274,83
2,2412,8.762,7.173,83
3,2412,8.762,7.3749,78
0,2413,8.762,7.2063,79
1,2413,8.762,7.2894,77
2,2413,8.762,7.3926,76
3,2413,8.762,7.3168,82
0,2414,8.762,7.3238,79
1,2414,8.762,7.3666,69
2,2414,8.762,7.1072,78
3,2414,8.762,7.123,82
0,2415,8.762,7.226,83
1,2415,8.762,7.1631,76
2,2415,8.762,7.2317,86
3,2415,8.762,7.2604,74
0,2416,8.762,7.2943,80
1,2416,8.762,7.3293,68
2,2416,8.762,7.22,68
3,2416,8.762,7.1879,75
0,2417,8.762,7.3757,74
1,2417,8.762,7.2636,79
2,2417,8.762,7.2788,74
3,2417,8.762,7.3045,75
0,2418,8.762,7.3523,70
1,2418,8.762,7.2685,76
2,2418,8.762,7.1154,73
3,2418,8.762,7.2045,75
0,2419,8.762,7.254,78
1,2419,8.762,7.2467,76
2,2419,8.762,7.4807,74
3,2419,8.762,7.2612,77
0,2420,8.762,7.3256,74
1,2420,8.762,7.2464,79
2,2420,8.762,7.3128,74
3,2420,8.762,7.3573,78
0,2421,8.762,7.3771,76
1,2421,8.762,7.2623,71
2,2421,8.762,7.2524,81
3,2421,8.762,7.3112,77
0,2422,8.762,7.3072,73
1,2422,8.762,7.4608,67
2,2422,8.762,7.2829,75
3,2422,8.762,7.2697,77
0,2423,8.762,7.1954,67
1,2423,8.762,7.1591,82
2,2423,8.762,7.0775,80
3,2423,8.762,7.4055,77
0,2424,8.762,7.2546,72
1,2424,8.762,7.1128,74
2,2424,8.762,7.102,86
3,2424,8.762,7.2393,88
0,2425,8.762,7.1537,82
1,2425,8.762,7.3042,72
2,2425,8.762,7.2106,82
3,2425,8.762,7.2069,84
0,2426,8.762,7.3894,76
1,2426,8.762,7.2417,82
2,2426,8.762,7.2805,73
3,2426,8.762,7.2018,78
0,2427,8.762,7.3067,75
1,2427,8.762,7.2925,81
2,2427,8.762,7.2441,76
3,2427,8.762,7.4667,74
0,2428,8.762,7.3475,71
1,2428,8.762,7.3363,65
2,2428,8.762,7.3175,75
3,2428,8.762,7.2321,81
0,2429,8.762,7.1847,72
1,2429,8.762,7.2083,69
2,2429,8.762,7.4013,67
3,2429,8.762,7.2571,74
0,2430,8.762,7.2747,68
1,2430,8.762,7.3469,77
2,2430,8.762,7.3686,79
3,2430,8.762,7.4186,82
0,2431,8.762,7.0957,89
1,2431,8.762,7.2158,76
2,2431,8.762,7.2515,78
3,2431,8.762,7.2532,78
0,2432,8.762,7.2515,84
1,2432,8.762,7.1366,80
2,2432,8.762,7.2187,85
3,2432,8.762,7.2101,77
0,2433,8.762,7.4926,69
1,2433,8.762,7.3477,69
2,2433,8.762,7.311,81
3,2433,8.762,7.451,74
0,2434,8.762,7.2276,73
1,2434,8.762,7.3304,79
2,2434,8.762,7.2909,80
3,2434,8.762,7.0277,84
0,2435,8.762,7.3294,78
1,2435,8.762,7.2351,84
2,2435,8.762,7.5273,62
3,2435,8.762,7.2641,83
0,2436,8.762,7.3058,72
1,2436,8.762,7.2902,74
2,2436,8.762,7.2675,81
3,2436,8.762,7.1781,83
0,2437,8.762,7.2398,69
1,2437,8.762,7.4225,66
2,2437,8.762,7.3076,78
3,2437,8.762,7.2189,76
0,2438,8.762,7.199,85
1,2438,8.762,7.3436,85
2,2438,8.762,7.2745,77
3,2438,8.762,7.3007,74
0,2439,8.762,7.2934,75
1,2439,8.762,7.2085,77
2,2439,8.762,7.2952,70
3,2439,8.762,7.2793,82
0,2440,8.762,7.2808,81
1,2440,8.762,7.421,67
2,2440,8.762,7.3694,75
3,2440,8.762,7.3923,69
0,2441,8.762,7.2461,77
1,2441,8.762,7.3996,77
2,2441,8.762,7.376,70
3,2441,8.762,7.2705,78
0,2442,8.762,7.2677,72
1,2442,8.762,7.3409,78
2,2442,8.762,7.4208,75
3,2442,8.762,7.2647,75
0,2443,8.762,7.2699,82
1,2443,8.762,7.2672,75
2,2443,8.762,7.1121,89
3,2443,8.762,7.2333,73
0,2444,8.762,7.4303,70
1,2444,8.762,7.2069,74
2,2444,8.762,7.2813,79
3,2444,8.762,7.3822,80
0,2445,8.762,7.2952,78
1,2445,8.762,7.2146,84
2,2445,8.762,7.1208,81
3,2445,8.762,7.3561,71
0,2446,8.762,7.283,79
1,2446,8.762,7.2812,67
2,2446,8.762,7.1216,90
3,2446,8.762,7.4192,81
0,2447,8.762,7.1793,83
1,2447,8.762,7.3086,80
2,2447,8.762,7.2831,76
3,2447,8.762,7.2791,85
0,2448,8.762,7.317,72
1,2448,8.762,7.4268,69
2,2448,8.762,7.3061,81
3,2448,8.762,7.3237,72
0,2449,8.762,7.0427,87
1,2449,8.762,7.322,79
2,2449,8.762,7.2998,83
3,2449,8.762,7.2544,81
0,2450,8.762,7.3167,74
1,2450,8.762,7.2093,75
2,2450,8.762,7.3276,77
3,2450,8.762,7.4293,68
0,2451,8.762,7.4653,72
1,2451,8.762,7.2209,78
2,2451,8.762,7.3049,75
3,2451,8.762,7.1595,83
0,2452,8.762,7.2733,74
1,2452,8.762,7.3002,75
2,2452,8.762,7.1328,82
3,2452,8.762,7.3345,70
0,2453,8.762,7.3491,78
1,2453,8.762,7.3517,68
2,2453,8.762,7.4161,69
3,2453,8.762,7.2899,74
0,2454,8.762,7.4566,66
1,2454,8.762,7.2932,83
2,2454,8.762,7.3991,75
3,2454,8.762,7.3895,72
0,2455,8.762,7.3485,81
1,2455,8.762,7.2594,84
2,2455,8.762,7.2141,72
3,2455,8.762,7.2044,78
0,2456,8.762,7.1818,81
1,2456,8.762,7.3709,69
2,2456,8.762,7.4078,71
3,2456,8.762,7.2503,79
0,2457,8.762,7.3078,76
1,2457,8.762,7.279,72
2,2457,8.762,7.2735,71
3,2457,8.762,7.368,82
0,2458,8.762,7.1525,81
1,2458,8.762,7.1855,78
2,2458,8.762,7.176,77
3,2458,8.762,7.3899,75
0,2459,8.762,7.3752,69
1,2459,8.762,7.417,70
2,2459,8.762,7.1827,81
3,2459,8.762,7.3252,79
0,2460,8.762,7.2899,79
1,2460,8.762,7.3888,80
2,2460,8.762,7.3264,74
3,2460,8.762,7.1616,86
0,2461,8.762,7.2787,68
1,2461,8.762,7.2603,76
2,2461,8.762,7.2788,79
3,2461,8.762,7.3035,81
0,2462,8.762,7.3772,77
1,2462,8.762,7.3227,66
2,2462,8.762,7.2609,67
3,2462,8.762,7.2448,75
0,2463,8.762,7.3709,77
1,2463,8.762,7.2738,69
2,2463,8.762,7.1478,91
3,2463,8.762,7.3184,70
0,2464,8.762,7.3026,77
1,2464,8.762,7.4948,67
2,2464,8.762,7.2245,76
3,2464,8.762,7.3035,87
0,2465,8.762,7.2884,71
1,2465,8.762,7.2592,77
2,2465,8.762,7.1906,81
3,2465,8.762,7.2455,78
0,2466,8.762,7.1203,82
1,2466,8.762,7.3359,74
2,2466,8.762,7.3827,77
3,2466,8.762,7.3537,78
0,2467,8.762,7.4503,68
1,2467,8.762,7.2998,67
2,2467,8.762,7.0693,84
3,2467,8.762,7.1697,70
0,2468,8.762,7.3154,75
1,2468,8.762,7.1969,77
2,2468,8.762,7.3273,77
3,2468,8.762,7.2721,76
0,2469,8.762,7.2546,80
1,2469,8.762,7.3845,69
2,2469,8.762,7.2707,87
3,2469,8.762,7.2644,79
0,2470,8.762,7.3396,81
1,2470,8.762,7.4149,75
2,2470,8.762,7.2878,80
3,2470,8.762,7.242,74
0,2471,8.762,7.3337,72
1,2471,8.762,7.1539,85
2,2471,8.762,7.1734,80
3,2471,8.762,7.4763,77
0,2472,8.762,7.2615,77
1,2472,8.762,7.2854,74
2,2472,8.762,7.4208,77
3,2472,8.762,7.3242,80
0,2473,8.762,7.4163,74
1,2473,8.762,7.4684,77
2,2473,8.762,7.3105,82
3,2473,8.762,7.2951,80
0,2474,8.762,7.3477,80
1,2474,8.762,7.2854,84
2,2474,8.762,7.3024,87
3,2474,8.762,7.1403,77
0,2475,8.762,7.2647,76
1,2475,8.762,7.3229,77
2,2475,8.762,7.3948,64
3,2475,8.762,7.3422,77
0,2476,8.762,7.1421,85
1,2476,8.762,7.34,76
2,2476,8.762,7.2667,75
3,2476,8.762,7.3221,80
0,2477,8.762,7.4242,74
1,2477,8.762,7.1993,74
2,2477,8.762,7.3571,71
3,2477,8.762,7.3303,75
0,2478,8.762,7.3963,72
1,2478,8.762,7.2165,79
2,2478,8.762,7.2971,77
3,2478,8.762,7.2144,80
0,2479,8.762,7.2071,86
1,2479,8.762,7.2706,81
2,2479,8.762,7.275,75
3,2479,8.762,7.3148,79
0,2480,8.762,7.2932,82
1,2480,8.762,7.335,82
2,2480,8.762,7.2124,83
3,2480,8.762,7.3396,78
0,2481,8.762,7.1049,90
1,2481,8.762,7.1319,85
2,2481,8.762,7.3287,72
3,2481,8.762,7.2495,81
0,2482,8.762,7.3538,77
1,2482,8.762,7.3852,75
2,2482,8.762,7.1205,75
3,2482,8.762,7.2562,84
0,2483,8.762,7.2841,87
1,2483,8.762,7.3205,77
2,2483,8.762,7.2608,73
3,2483,8.762,7.2389,71
0,2484,8.762,7.1821,88
1,2484,8.762,7.2642,83
2,2484,8.762,7.1492,89
3,2484,8.762,7.3133,75
0,2485,8.762,7.3008,80
1,2485,8.762,7.4547,76
2,2485,8.762,7.2462,72
3,2485,8.762,7.3237,62
0,2486,8.762,7.2945,87
1,2486,8.762,7.2911,78
2,2486,8.762,7.1596,78
3,2486,8.762,7.1265,88
0,2487,8.762,7.363,71
1,2487,8.762,7.2397,76
2,2487,8.762,7.2236,77
3,2487,8.762,7.3407,72
0,2488,8.762,7.3463,78
1,2488,8.762,7.3091,83
2,2488,8.762,7.1698,86
3,2488,8.762,7.2124,85
0,2489,8.762,7.3144,70
1,2489,8.762,7.3204,67
2,2489,8.762,7.3405,72
3,2489,8.762,7.3305,86
0,2490,8.762,7.2671,79
1,2490,8.762,7.3952,71
2,2490,8.762,7.3595,76
3,2490,8.762,7.3198,78
0,2491,8.762,7.32,84
1,2491,8.762,7.2803,78
2,2491,8.762,7.1919,75
3,2491,8.762,7.3016,74
0,2492,8.762,7.3223,70
1,2492,8.762,7.1949,83
2,2492,8.762,7.4285,72
3,2492,8.762,7.3859,73
0,2493,8.762,7.3206,79
1,2493,8.762,7.3839,73
2,2493,8.762,7.4301,65
3,2493,8.762,7.3033,73
0,2494,8.762,7.3238,77
1,2494,8.762,7.2598,78
2,2494,8.762,7.3091,75
3,2494,8.762,7.2789,79
0,2495,8.762,7.2193,76
1,2495,8.762,7.3792,70
2,2495,8.762,7.1975,79
3,2495,8.762,7.2837,79
0,2496,8.762,7.3063,77
1,2496,8.762,7.1945,78
2,2496,8.762,7.3242,78
3,2496,8.762,7.3348,79
0,2497,8.762,7.1533,89
1,2497,8.762,7.2785,71
2,2497,8.762,7.2929,72
3,2497,8.762,7.3061,73
0,2498,8.762,7.2508,78
1,2498,8.762,7.1692,86
2,2498,8.762,7.4586,71
3,2498,8.762,7.3477,71
0,2499,8.762,7.2814,82
1,2499,8.762,7.3059,76
2,2499,8.762,7.3389,82
3,2499,8.762,7.3094,75
0,2500,8.762,7.2818,82
1,2500,8.762,7.4783,68
2,2500,8.762,7.2421,73
3,2500,8.762,7.2523,85
0,2501,8.762,7.2756,81
1,2501,8.762,7.3768,80
2,2501,8.762,7.0869,84
3,2501,8.762,7.4539,61
0,2502,8.762,7.2506,84
1,2502,8.762,7.3307,86
2,2502,8.762,7.2084,74
3,2502,8.762,7.3355,75
0,2503,8.762,7.2284,79
1,2503,8.762,7.315,77
2,2503,8.762,7.5208,78
3,2503,8.762,7.2779,81
0,2504,8.762,7.1997,74
1,2504,8.762,7.1967,84
2,2504,8.762,7.5303,69
3,2504,8.762,7.3392,76
0,2505,8.762,7.2003,87
1,2505,8.762,7.3377,75
2,2505,8.762,7.1727,69
3,2505,8.762,7.4564,76
0,2506,8.762,7.3106,86
1,2506,8.762,7.267,76
2,2506,8.762,7.2699,71
3,2506,8.762,7.2499,77
0,2507,8.762,7.2713,75
1,2507,8.762,7.4335,73
2,2507,8.762,7.3922,68
3,2507,8.762,7.1676,81
0,2508,8.762,7.3765,79
1,2508,8.762,7.4251,73
2,2508,8.762,7.4078,76
3,2508,8.762,7.2837,68
0,2509,8.762,7.2302,76
1,2509,8.762,7.33,85
2,2509,8.762,7.3991,67
3,2509,8.762,7.3553,78
0,2510,8.762,7.3204,76
1,2510,8.762,7.2332,77
2,2510,8.762,7.2866,83
3,2510,8.762,7.221,71
0,2511,8.762,7.2784,76
1,2511,8.762,7.2189,83
2,2511,8.762,7.2817,76
3,2511,8.762,7.2762,73
0,2512,8.762,7.2672,74
1,2512,8.762,7.2022,90
2,2512,8.762,7.2069,75
3,2512,8.762,7.3501,77
0,2513,8.762,7.4203,74
1,2513,8.762,7.3133,80
2,2513,8.762,7.2472,74
3,2513,8.762,7.2474,81
0,2514,8.762,7.1749,84
1,2514,8.762,7.407,81
2,2514,8.762,7.3443,78
3,2514,8.762,7.4414,63
0,2515,8.762,7.2395,78
1,2515,8.762,7.3967,71
2,2515,8.762,7.2987,84
3,2515,8.762,7.1731,81
0,2516,8.762,7.3759,69
1,2516,8.762,7.308,77
2,2516,8.762,7.336,69
3,2516,8.762,7.4128,67
0,2517,8.762,7.2388,74
1,2517,8.762,7.3534,70
2,2517,8.762,7.0351,93
3,2517,8.762,7.293,73
0,2518,8.762,7.2606,81
1,2518,8.762,7.2691,77
2,2518,8.762,7.6013,67
3,2518,8.762,7.104,85
0,2519,8.762,7.2272,73
1,2519,8.762,7.2843,75
2,2519,8.762,7.4765,76
3,2519,8.762,7.2251,79
0,2520,8.762,7.2655,81
1,2520,8.762,7.2482,82
2,2520,8.762,7.3842,78
3,2520,8.762,7.2357,79
0,2521,8.762,7.2831,77
1,2521,8.762,7.3603,80
2,2521,8.762,7.1593,79
3,2521,8.762,7.3439,75
0,2522,8.762,7.2121,80
1,2522,8.762,7.407,79
2,2522,8.762,7.2995,72
3,2522,8.762,7.3283,74
0,2523,8.762,7.257,74
1,2523,8.762,7.1692,89
2,2523,8.762,7.4582,72
3,2523,8.762,7.2832,78
0,2524,8.762,7.2184,79
1,2524,8.762,7.2187,77
2,2524,8.762,7.0336,82
3,2524,8.762,7.2663,81
0,2525,8.762,7.4307,72
1,2525,8.762,7.1188,69
2,2525,8.762,7.299,79
3,2525,8.762,7.3657,75
0,2526,8.762,7.1956,85
1,2526,8.762,7.2443,80
2,2526,8.762,7.3535,80
3,2526,8.762,7.2554,69
0,2527,8.762,7.4002,70
1,2527,8.762,7.3765,67
2,2527,8.762,7.2713,77
3,2527,8.762,7.3145,80
0,2528,8.762,7.3271,78
1,2528,8.762,7.4187,79
2,2528,8.762,7.1089,78
3,2528,8.762,7.3225,78
0,2529,8.762,7.2777,71
1,2529,8.762,7.34,72
2,2529,8.762,7.4239,71
3,2529,8.762,7.2124,79
0,2530,8.762,7.2571,79
1,2530,8.762,7.3004,70
2,2530,8.762,7.1874,90
3,2530,8.762,7.2416,83
0,2531,8.762,7.2721,75
1,2531,8.762,7.2243,78
2,2531,8.762,7.2186,76
3,2531,8.762,7.1869,84
0,2532,8.762,7.3566,70
1,2532,8.762,7.1371,84
2,2532,8.762,7.1902,86
3,2532,8.762,7.2741,74
0,2533,8.762,7.3939,70
1,2533,8.762,7.3896,74
2,2533,8.762,7.4073,79
3,2533,8.762,7.2485,74
0,2534,8.762,7.0915,81
1,2534,8.762,7.3935,77
2,2534,8.762,7.2416,76
3,2534,8.762,7.1996,86
